INFO 2025-11-03 10:42:24,139 autoreload Watching for file changes with StatReloader
INFO 2025-11-07 13:35:39,253 basehttp "GET /static/css/mobile-enhancements.css HTTP/1.1" 200 8515
INFO 2025-11-07 13:35:39,653 basehttp "GET /static/js/notifications.js HTTP/1.1" 200 13195
INFO 2025-11-07 13:35:40,259 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:35:40,290 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:35:40,330 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:35:40,342 basehttp "GET /api/messages/ HTTP/1.1" 200 35
WARNING 2025-11-07 13:35:44,000 log Not Found: /favicon.ico
WARNING 2025-11-07 13:35:44,013 basehttp "GET /favicon.ico HTTP/1.1" 404 30048
INFO 2025-11-07 13:35:46,679 basehttp "GET /staff/stock-out/report/ HTTP/1.1" 200 13392
INFO 2025-11-07 13:35:47,441 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:35:47,457 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:35:47,585 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:35:47,592 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:35:54,214 basehttp "GET /staff/supplier-orders/ HTTP/1.1" 200 16417
INFO 2025-11-07 13:35:55,015 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:35:55,132 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:35:55,230 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:35:55,230 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:36:00,313 basehttp "GET /staff/supplier-orders/3/ HTTP/1.1" 200 17489
INFO 2025-11-07 13:36:00,991 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:36:00,995 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:36:01,099 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:36:01,110 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:36:05,444 basehttp "GET /staff/supplier-orders/ HTTP/1.1" 200 16417
INFO 2025-11-07 13:36:06,023 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:36:06,040 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:36:06,116 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:36:06,126 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:36:44,221 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:36:44,250 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:36:45,643 basehttp "GET /staff/supplier-orders/3/ HTTP/1.1" 200 17489
INFO 2025-11-07 13:36:46,281 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:36:46,288 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:36:46,374 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:36:46,385 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:42:58,595 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:42:58,609 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:43:00,230 basehttp "GET /staff/supplier-orders/ HTTP/1.1" 200 16340
INFO 2025-11-07 13:43:01,838 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:43:01,852 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:43:02,054 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:43:02,055 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:43:04,311 basehttp "GET /staff/supplier-orders/3/ HTTP/1.1" 200 17362
INFO 2025-11-07 13:43:04,987 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:43:05,010 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:43:05,174 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:43:05,191 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:43:09,657 basehttp "GET /staff/supplier-orders/ HTTP/1.1" 200 16340
INFO 2025-11-07 13:43:10,100 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:43:10,176 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:43:10,319 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:43:10,335 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:43:12,649 basehttp "GET /staff/profile/ HTTP/1.1" 200 19012
INFO 2025-11-07 13:43:13,434 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:43:13,485 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:43:13,574 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:43:13,610 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:43:34,066 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:43:34,190 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:47:44,907 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:47:45,076 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:47:45,599 basehttp "GET /staff/dashboard/ HTTP/1.1" 200 15663
INFO 2025-11-07 13:47:50,257 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:47:50,966 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:47:51,130 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:47:54,154 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:48:45,165 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:48:45,097 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:48:45,919 basehttp "GET /staff/profile/ HTTP/1.1" 200 18847
INFO 2025-11-07 13:48:48,329 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:48:50,875 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:48:51,017 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:48:52,223 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:48:53,827 basehttp "GET /staff/dashboard/ HTTP/1.1" 200 15663
INFO 2025-11-07 13:48:54,781 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:48:55,335 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:48:56,213 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:48:56,267 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:49:01,133 basehttp "GET /staff/inventory/ HTTP/1.1" 200 13670
INFO 2025-11-07 13:49:02,499 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:49:02,527 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:49:02,892 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:49:03,514 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:49:06,028 basehttp "GET /staff/stock-out/report/ HTTP/1.1" 200 13392
INFO 2025-11-07 13:49:08,180 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:49:08,735 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:49:14,658 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:49:14,697 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:49:42,264 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:49:42,352 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 13:50:20,155 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 13:50:20,693 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 14:01:15,843 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:01:16,002 basehttp "GET /api/notifications/ HTTP/1.1" 200 40
INFO 2025-11-07 14:22:18,196 autoreload Watching for file changes with StatReloader
INFO 2025-11-07 14:22:28,216 basehttp "GET / HTTP/1.1" 200 28816
WARNING 2025-11-07 14:22:30,554 log Not Found: /favicon.ico
WARNING 2025-11-07 14:22:30,704 basehttp "GET /favicon.ico HTTP/1.1" 404 30048
INFO 2025-11-07 14:24:49,619 basehttp "GET /login/ HTTP/1.1" 200 7293
INFO 2025-11-07 14:25:00,998 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-11-07 14:25:01,195 basehttp "GET /owner/dashboard/ HTTP/1.1" 200 26345
INFO 2025-11-07 14:25:02,480 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:25:02,504 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:25:02,589 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:25:02,603 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:25:04,461 basehttp "GET /owner/staff/ HTTP/1.1" 200 19564
INFO 2025-11-07 14:25:05,160 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:25:05,181 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:25:05,263 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:25:05,275 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:25:13,561 basehttp "GET /owner/staff/add/ HTTP/1.1" 200 20315
INFO 2025-11-07 14:25:14,186 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:25:14,229 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:25:14,418 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:25:14,431 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:25:43,712 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:25:43,732 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:25:56,883 basehttp "GET /owner/staff/ HTTP/1.1" 200 19564
INFO 2025-11-07 14:25:57,445 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:25:57,451 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:25:57,568 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:25:57,580 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:25:59,771 basehttp "GET /owner/dashboard/ HTTP/1.1" 200 26345
INFO 2025-11-07 14:26:00,620 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:00,634 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:00,720 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:00,730 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:13,971 basehttp "GET /owner/inventory/ HTTP/1.1" 200 17427
INFO 2025-11-07 14:26:14,690 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:14,708 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:14,827 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:14,833 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:34,316 basehttp "GET /owner/suppliers/ HTTP/1.1" 200 17406
INFO 2025-11-07 14:26:34,896 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:34,909 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:35,002 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:35,016 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:37,902 basehttp "GET /owner/supplier-orders/ HTTP/1.1" 200 21623
INFO 2025-11-07 14:26:38,561 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:38,595 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:38,731 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:38,739 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:39,648 basehttp "GET /owner/suppliers/ HTTP/1.1" 200 17406
INFO 2025-11-07 14:26:40,187 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:40,189 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:40,293 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:40,305 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:42,543 basehttp "GET /owner/search-suppliers/ HTTP/1.1" 200 16359
INFO 2025-11-07 14:26:43,064 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:43,074 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:43,191 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:43,191 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:50,195 basehttp "GET /owner/search-suppliers/?search=nina HTTP/1.1" 200 16890
INFO 2025-11-07 14:26:50,708 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:50,738 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:50,848 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:26:50,857 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:26:59,715 basehttp "GET /owner/suppliers/ HTTP/1.1" 200 17406
INFO 2025-11-07 14:27:00,525 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:27:00,620 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:27:00,817 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:27:00,851 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:27:05,131 basehttp "GET /owner/supplier-orders/ HTTP/1.1" 200 21623
INFO 2025-11-07 14:27:05,704 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:27:05,710 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:27:05,815 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:27:05,828 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:27:23,677 basehttp "GET /owner/browse-products/ HTTP/1.1" 200 18069
INFO 2025-11-07 14:27:24,234 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:27:24,271 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:27:24,343 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:27:24,348 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:27:40,727 basehttp "GET /owner/supplier-product/1/ HTTP/1.1" 200 27295
INFO 2025-11-07 14:27:41,196 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:27:41,200 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:27:41,275 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:27:41,291 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:28:10,883 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:28:10,883 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:28:40,880 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:28:40,882 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:10,901 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:10,921 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:12,166 basehttp "POST /owner/supplier-product/1/ HTTP/1.1" 302 0
INFO 2025-11-07 14:29:12,440 basehttp "GET /owner/supplier-orders/ HTTP/1.1" 200 23027
INFO 2025-11-07 14:29:12,950 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:12,954 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:13,061 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:13,081 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:24,650 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-11-07 14:29:24,678 basehttp "GET / HTTP/1.1" 200 28945
INFO 2025-11-07 14:29:28,428 basehttp "GET /login/ HTTP/1.1" 200 7293
INFO 2025-11-07 14:29:32,826 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-11-07 14:29:32,979 basehttp "GET /owner/dashboard/ HTTP/1.1" 200 27100
INFO 2025-11-07 14:29:33,682 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:33,713 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:33,803 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:33,842 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:36,565 basehttp "GET /owner/supplier-orders/ HTTP/1.1" 200 22876
INFO 2025-11-07 14:29:37,141 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:37,177 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:37,292 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:37,300 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:38,194 basehttp "GET /owner/suppliers/ HTTP/1.1" 200 17406
INFO 2025-11-07 14:29:38,903 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:38,948 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:39,108 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:39,131 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:39,477 basehttp "GET /owner/supplier-orders/ HTTP/1.1" 200 22876
INFO 2025-11-07 14:29:40,125 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:40,168 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:40,447 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:40,465 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:40,927 basehttp "GET /owner/suppliers/ HTTP/1.1" 200 17406
INFO 2025-11-07 14:29:41,473 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:41,516 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:41,599 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:41,605 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:42,550 basehttp "GET /owner/supplier-orders/ HTTP/1.1" 200 22876
INFO 2025-11-07 14:29:43,548 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:43,557 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:43,706 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:43,722 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:44,283 basehttp "GET /owner/supplier-orders/4/ HTTP/1.1" 200 22562
INFO 2025-11-07 14:29:44,770 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:44,774 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:29:44,833 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:29:44,837 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:30:14,460 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:30:14,484 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:30:44,405 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:30:44,439 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:31:14,502 basehttp "GET /api/notifications/ HTTP/1.1" 200 547
INFO 2025-11-07 14:31:14,504 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:31:17,922 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2025-11-07 14:31:17,947 basehttp "GET / HTTP/1.1" 200 28945
INFO 2025-11-07 14:31:21,228 basehttp "GET /login/ HTTP/1.1" 200 7293
INFO 2025-11-07 14:31:28,229 basehttp "POST /login/ HTTP/1.1" 302 0
INFO 2025-11-07 14:31:28,389 basehttp "GET /supplier/dashboard/ HTTP/1.1" 200 24499
INFO 2025-11-07 14:31:28,944 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:31:28,946 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:31:29,020 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:31:29,033 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:31:33,794 basehttp "GET /notifications/ HTTP/1.1" 200 31302
INFO 2025-11-07 14:31:34,352 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:31:34,360 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:31:34,467 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:31:34,480 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:31:37,862 basehttp "GET /supplier/supplier-orders/4/ HTTP/1.1" 200 21167
INFO 2025-11-07 14:31:38,301 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:31:38,303 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:31:38,380 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:31:38,386 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:31:50,921 basehttp "GET /supplier/supplier-orders/4/update-status/ HTTP/1.1" 200 22409
INFO 2025-11-07 14:31:51,467 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:31:51,482 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:31:51,534 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:31:51,552 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:32:21,122 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:32:21,136 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:32:51,076 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:32:51,088 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:33:12,196 basehttp "POST /supplier/supplier-orders/4/update-status/ HTTP/1.1" 302 0
INFO 2025-11-07 14:33:12,275 basehttp "GET /supplier/supplier-orders/4/ HTTP/1.1" 200 22940
INFO 2025-11-07 14:33:12,934 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:33:13,005 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:33:13,060 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:33:13,128 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:33:19,187 basehttp "GET /supplier/inventory/ HTTP/1.1" 200 19806
INFO 2025-11-07 14:33:19,709 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:33:19,719 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:33:19,828 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:33:19,830 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:33:26,272 basehttp "GET /supplier/inventory/add/ HTTP/1.1" 200 20934
INFO 2025-11-07 14:33:27,136 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:33:27,150 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:33:27,200 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:33:27,233 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:33:34,705 basehttp "GET /supplier/inventory/ HTTP/1.1" 200 19806
INFO 2025-11-07 14:33:35,226 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:33:35,232 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:33:35,288 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:33:35,331 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:33:46,594 basehttp "GET /supplier/inventory/1/restock/ HTTP/1.1" 200 19794
INFO 2025-11-07 14:33:47,027 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:33:47,031 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:33:47,116 basehttp "GET /api/messages/ HTTP/1.1" 200 35
INFO 2025-11-07 14:33:47,128 basehttp "GET /api/notifications/ HTTP/1.1" 200 1026
INFO 2025-11-07 14:33:58,197 basehttp "POST /supplier/inventory/1/restock/ HTTP/1.1" 302 0
